우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
30062|세종특별자치시|Sejong-si|||||361103258108|마음로|Maeum-ro|0|248|0|3611011200111500000000001|||3611011200|고운동|||0|1150|01|0||
30063|세종특별자치시|Sejong-si|||||361104574747|만남로3길|Mannam-ro 3-gil|0|7|0|3611011200119020000000001|||3611011200|고운동|||0|1902|01|0||
30063|세종특별자치시|Sejong-si|||||361103258109|마음안로|Maeuman-ro|0|75|0|3611011200116380000000001|||3611011200|고운동|||0|1638|01|0||
30062|세종특별자치시|Sejong-si|||||361104853206|고운북2길|Gounbuk 2-gil|0|10|0|3611011200112300000000001|||3611011200|고운동||고운동|0|1230|01|0||
30062|세종특별자치시|Sejong-si|||||361104853206|고운북2길|Gounbuk 2-gil|0|13|0|3611011200112040000000001|||3611011200|고운동||고운동|0|1204|01|0||
30062|세종특별자치시|Sejong-si|||||361104853209|고운북6길|Gounbuk 6-gil|0|45|0|3611011200110660000000001|||3611011200|고운동||고운동|0|1066|01|0||
30062|세종특별자치시|Sejong-si|||||361104853212|고운북9길|Gounbuk 9-gil|0|31|0|3611011200109530000000001|||3611011200|고운동||고운동|0|953|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|5|15|3611011200117360000000001|||3611011200|고운동||고운동|0|1736|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|5|21|3611011200117410000000001|||3611011200|고운동||고운동|0|1741|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|33|0|3611011200117540000000001|||3611011200|고운동||고운동|0|1754|01|0||
30062|세종특별자치시|Sejong-si|||||361104853206|고운북2길|Gounbuk 2-gil|0|11|0|3611011200112030000000001|||3611011200|고운동||고운동|0|1203|01|0||
30062|세종특별자치시|Sejong-si|||||361104853212|고운북9길|Gounbuk 9-gil|0|33|0|3611011200109520000000001|||3611011200|고운동||고운동|0|952|01|0||
30063|세종특별자치시|Sejong-si|||||361104853201|고운서1길|Gounseo 1-gil|0|3|0|3611011200115060000000001|||3611011200|고운동|||0|1506|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|14|0|3611011200119210000000001|||3611011200|고운동|||0|1921|01|0||
30062|세종특별자치시|Sejong-si|||||361104853210|고운북7길|Gounbuk 7-gil|0|27|0|3611011200110320000000001|||3611011200|고운동|||0|1032|01|0||
30063|세종특별자치시|Sejong-si|||||361104853202|고운서2길|Gounseo 2-gil|0|42|1|3611011200116540000000001|||3611011200|고운동|||0|1654|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|106|0|3611011200114800000000001|||3611011200|고운동||고운동|0|1480|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|5|13|3611011200117350000000001|||3611011200|고운동||고운동|0|1735|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|9|7|3611011200117730000000001|||3611011200|고운동||고운동|0|1773|01|0||
30062|세종특별자치시|Sejong-si|||||361104853209|고운북6길|Gounbuk 6-gil|0|27|0|3611011200111160000000001|||3611011200|고운동||고운동|0|1116|01|0||
30063|세종특별자치시|Sejong-si|||||361104853203|고운서3길|Gounseo 3-gil|0|17|0|3611011200116090000000001|||3611011200|고운동||고운동|0|1609|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|62|0|3611011200114280000000001|||3611011200|고운동||고운동|0|1428|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|75|0|3611011200114440000000001|||3611011200|고운동||고운동|0|1444|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|9|6|3611011200117750000000001|||3611011200|고운동||고운동|0|1775|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|110|0|3611011200114820000000001|||3611011200|고운동|||0|1482|01|0||
30062|세종특별자치시|Sejong-si|||||361104853206|고운북2길|Gounbuk 2-gil|0|18|0|3611011200112390000000001|||3611011200|고운동||고운동|0|1239|01|0||
30063|세종특별자치시|Sejong-si|||||361104705344|만남로2길|Mannam-ro 2-gil|0|31|0|3611011200119990000000001|||3611011200|고운동||고운동|0|1999|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|5|17|3611011200117370000000001|||3611011200|고운동|||0|1737|01|0||
30062|세종특별자치시|Sejong-si|||||361104853208|고운북4길|Gounbuk 4-gil|0|14|0|3611011200111920000000001|||3611011200|고운동|||0|1192|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|83|0|3611011200114510000000001|||3611011200|고운동|||0|1451|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|37|0|3611011200117560000000001|||3611011200|고운동|||0|1756|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|6|0|3611011200119160000000001|||3611011200|고운동|||0|1916|01|0||
30101|세종특별자치시|Sejong-si|||||361103000189|세종로|Sejong-ro|0|1229|0|3611011200201670000000005|||3611011200|고운동|||1|167|11|0||
30062|세종특별자치시|Sejong-si|||||361104853209|고운북6길|Gounbuk 6-gil|0|39|0|3611011200111060000000001|||3611011200|고운동|||0|1106|01|0||
30063|세종특별자치시|Sejong-si|||||361104853202|고운서2길|Gounseo 2-gil|0|32|0|3611011200115370000000001|||3611011200|고운동|||0|1537|01|0||
30063|세종특별자치시|Sejong-si|||||361104853203|고운서3길|Gounseo 3-gil|0|11|0|3611011200116010000000001|||3611011200|고운동||고운동|0|1601|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|10|0|3611011200114940000000001|||3611011200|고운동|||0|1494|01|0||
30062|세종특별자치시|Sejong-si|||||361104853206|고운북2길|Gounbuk 2-gil|0|6|0|3611011200112280000000001|||3611011200|고운동|||0|1228|01|0||
30063|세종특별자치시|Sejong-si|||||361104853201|고운서1길|Gounseo 1-gil|0|9|0|3611011200115120000000001|||3611011200|고운동|||0|1512|01|0||
30063|세종특별자치시|Sejong-si|||||361104853202|고운서2길|Gounseo 2-gil|0|48|0|3611011200116460000000001|||3611011200|고운동|||0|1646|01|0||
30063|세종특별자치시|Sejong-si|||||361104853203|고운서3길|Gounseo 3-gil|0|6|0|3611011200115940000000001|||3611011200|고운동|||0|1594|01|0||
30063|세종특별자치시|Sejong-si|||||361104853203|고운서3길|Gounseo 3-gil|0|10|0|3611011200115890000000001|||3611011200|고운동|||0|1589|01|0||
30063|세종특별자치시|Sejong-si|||||361104574746|만남로1길|Mannam-ro 1-gil|0|14|0|3611011200118520000000001|||3611011200|고운동|||0|1852|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|67|0|3611011200114230000000001|||3611011200|고운동|||0|1423|01|0||
30063|세종특별자치시|Sejong-si|||||361104853202|고운서2길|Gounseo 2-gil|0|54|1|3611011200116170000000001|||3611011200|고운동|||0|1617|01|0||
30063|세종특별자치시|Sejong-si|||||361104574741|만남로4길|Mannam-ro 4-gil|0|17|0|3611011200120220000000001|||3611011200|고운동|||0|2022|01|0||
30063|세종특별자치시|Sejong-si|||||361104574746|만남로1길|Mannam-ro 1-gil|0|24|0|3611011200118330000000001|||3611011200|고운동|||0|1833|01|0||
30063|세종특별자치시|Sejong-si|||||361104853203|고운서3길|Gounseo 3-gil|0|10|1|3611011200115920000000001|||3611011200|고운동|||0|1592|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|73|0|3611011200107390168000001|||3611011200|고운동||고운동|0|1443|01|0||
30063|세종특별자치시|Sejong-si|||||361104574744|만남로6길|Mannam-ro 6-gil|0|20|0|3611011200119250000000001|||3611011200|고운동||고운동|0|1925|01|0||
30063|세종특별자치시|Sejong-si|||||361104574747|만남로3길|Mannam-ro 3-gil|0|16|0|3611011200118940000000001|||3611011200|고운동||고운동|0|1894|01|0||
30062|세종특별자치시|Sejong-si|||||361103258108|마음로|Maeum-ro|0|237|0|3611011200110080000000001|||3611011200|고운동|||0|1008|01|0||
30063|세종특별자치시|Sejong-si|||||361104574745|만남로8길|Mannam-ro 8-gil|0|24|5|3611011200117490000000001|||3611011200|고운동||고운동|0|1749|01|0||
30063|세종특별자치시|Sejong-si|||||361104853204|고운서4길|Gounseo 4-gil|0|7|0|3611011200116340000000001|||3611011200|고운동||고운동|0|1634|01|0||
30063|세종특별자치시|Sejong-si|||||361103258107|만남1북로|Mannam1buk-ro|0|82|0|3611011200114340000000001|||3611011200|고운동||고운동|0|1434|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|48|2|4473034023101520020031022|||3611034023||감성리||0|152|01|20||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|48|3|4473034023101520013031030|||3611034023||감성리||0|152|01|13||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|52|1|4473034023101520005030688|||3611034023||감성리||0|152|01|5||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|5|3611034023101290013000001|||3611034023||감성리|금남면|0|129|01|13||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|76|14|4473034023101870001030769|||3611034023||감성리||0|192|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|27|3|4473034023100170002031010|||3611034023||감성리|금남면|0|17|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|27|1|4473034023100160004030979|||3611034023||감성리||0|16|01|4||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|31|0|4473034023100160001031004|||3611034023||감성리||0|16|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|29|0|4473034023100160001030986|||3611034023||감성리||0|16|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|85|0|4473034023101770000031107|||3611034023||감성리||0|177|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|79|0|4473034023101750000030723|||3611034023||감성리||0|175|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|13|4473034023100050000030719|||3611034023||감성리||0|5|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|69|0|4473034023101710000030775|||3611034023||감성리||0|171|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|67|0|4473034023101710000030780|||3611034023||감성리||0|171|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|65|0|4473034023101690001030771|||3611034023||감성리||0|169|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|518|1|3611034023102680008000001||남부지구복지회관|3611034023||감성리||0|268|01|8||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|0|4473034023100110000031028||감성리마을회관|3611034023||감성리||0|11|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|6|0|4473034023100450000030914||감성초등학교|3611034023||감성리||0|45|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|0|4473034023100080017030692|||3611034023||감성리||0|8|01|17||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|2|4473034023100080012031060|||3611034023||감성리|금남면|0|8|01|12||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|7|4473034023100080001030684|||3611034023||감성리|금남면|0|8|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|511|0|3611034023101300007000001|||3611034023||감성리||0|130|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|513|1|3611034023101300003000001|||3611034023||감성리||0|130|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|13|0|3611034023101430000000001|||3611034023||감성리||0|143|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103258010|바람재로|Baramjae-ro|0|15|0|3611034023101420000000001|||3611034023||감성리||0|142|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|76|13|3611034023101940002000001|||3611034023||감성리|금남면|0|194|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|33|0|4473034023100160002031006|||3611034023||감성리||0|16|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|7|4473034023100140000011340|||3611034023||감성리||0|14|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|4|4473034023100080007031062|||3611034023||감성리|금남면|0|8|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|5|4473034023100080002031045|||3611034023||감성리|금남면|0|8|01|2||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|51|5|4473034023100080001030627|||3611034023||감성리||0|8|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|13|4473034023100250001030958|||3611034023||감성리||0|25|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|19|6|4473034023100420000030962|||3611034023||감성리||0|42|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|13|9|4473034023100380001030921|||3611034023||감성리|금남면|0|38|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|8|4473034023100060003030694|||3611034023||감성리||0|6|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|10|4473034023100060001030706|||3611034023||감성리||0|6|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|6|4473034023100060000030690|||3611034023||감성리||0|6|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|2|0|4473034023100580003030665|||3611034023||감성리||0|58|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|19|4473034023100990001029402|||3611034023||감성리||0|99|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|535|0|4473034023101070003030664|||3611034023||감성리||0|107|01|3||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|13|4473034023100990005030486|||3611034023||감성리||0|99|01|5||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361103000100|안금로|Angeum-ro|0|533|4|4473034023101260007030648|||3611034023||감성리||0|126|01|7||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|41|0|4473034023100100001031019|||3611034023||감성리||0|10|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|9|4473034023100090001031050|||3611034023||감성리||0|9|01|1||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|45|5|4473034023100090000031026|||3611034023||감성리|금남면|0|9|01|0||
30088|세종특별자치시|Sejong-si|||금남면|Geumnam-myeon|361104574014|감성길|Gamseong-gil|0|47|1|4473034023100080019031035|||3611034023||감성리|금남면|0|8|01|19||
